,test
375686,-3.18065039040146
221409,-6.64385618977472
26010,4.97681882021382
65244,4.32559899005137
147841,1.46663784228741
57405,3.21781447137372
28972,7.15961734125158
9789,4.41423868301939
60559,5.36234448052361
25803,3.98107287054662
245711,-0.727527484002614
387778,-1.39009601788612
285955,-0.456713795238831
441273,-1.75397711128138
441272,1.70933059297916
388333,-6.64385618977472
442590,-0.789039685651857
729597,1.31074672895065
441251,-2.34151671246226
389517,0.0338860501829441
25876,-2.56680223537972
79925,1.53977397778839
10290,2.97775303306159
374768,-6.64385618977472
23013,3.73877285061918
220082,1.02518553460334
246777,-2.16514960828448
80208,5.40567439363827
23111,1.78265078696699
51324,6.88900645958612
6687,5.59652830190126
10638,3.04746935341012
8877,1.26278586128665
56848,5.3805844569241
80309,-5.5089943295722
6688,3.85917896935918
6689,0.846587113772933
121599,-6.64385618977472
10927,5.02817221012539
54466,-2.52719709918792
474343,2.93743855840822
169981,3.19899171867468
139886,2.49853825031172
153218,-6.64385618977472
408187,-6.64385618977472
6690,11.1371463412472
6691,-1.11227295969779
27290,10.8137494361283
11005,1.37976743845145
404203,-6.64385618977472
84651,-3.16684003584848
646424,-6.64385618977472
643394,-6.64385618977472
57119,-6.64385618977472
6692,6.71582740813658
10653,9.4616485644057
10816,-6.64385618977472
391253,-6.64385618977472
56907,2.02946496332004
84501,5.32625168513914
83985,5.11005043791367
124976,5.51860495070179
201305,2.42343069226368
6693,1.75194042190589
23626,-6.64385618977472
90853,-0.118761614757446
6695,1.77465358924035
9806,3.3411462307765
50859,-3.27874131591135
10418,2.08095760767518
10417,5.81855757182468
339745,3.10905048431054
8405,5.00784905926039
6696,5.2810596383221
6694,-6.64385618977472
84888,4.82420414033948
56928,6.19671968733519
121665,5.23687362405482
161742,3.28631010728364
200734,4.6147902452246
399473,-4.55269417737061
503542,2.1333253417331
6698,-1.03505239633524
6699,-0.0826573190681874
6700,-2.63820674707194
6701,-6.64385618977472
6702,-6.64385618977472
6703,-1.7062469553867
6704,-2.0918585795622
6705,-6.64385618977472
6706,-6.64385618977472
6707,-2.55711044742536
163778,-6.64385618977472
10252,4.59732368676875
10253,6.14059945871513
10251,0.0574686844207019
81848,4.44900415472417
84926,5.60261203342781
283377,3.86056586042033
84767,-6.64385618977472
6697,6.4262987950094
80176,4.09210404812169
84727,4.0664381154062
90864,5.76268969650108
92369,-1.34339372500036
6708,-6.64385618977472
6709,7.7960094233485
6711,6.81868680379053
6712,4.53693693486167
57731,-1.78231095360119
51332,1.67569910920532
6710,0.301562331521831
10558,5.18471777387221
9517,3.97472312798416
55304,1.18991546158996
144108,3.02361082963916
84654,-6.64385618977472
6713,4.92239944857289
58472,6.85733312465719
8878,8.81826866297395
23350,4.78236183712461
10011,4.70330860308286
55133,3.83188131839117
10847,4.92304915282063
80725,2.91293770112667
136853,-0.398875404012761
6714,5.99567683541975
6715,3.93387904954448
6716,-4.54345751800373
79644,3.84625770179219
6720,5.5664646978391
6721,6.58961646513878
153443,3.17497226424532
6722,4.48848950536422
57522,1.93456550030746
23380,2.44179099478036
9901,0.241230412036453
5552,5.30389387619027
6717,7.43028197765418
6345,-2.05470971382502
6725,1.79216431925292
6723,6.63803680702732
6727,7.48421706592854
6728,5.82044555805364
6729,5.07380562131413
6730,6.1418408815465
6731,5.76243592151527
6726,7.57142082073807
6732,5.7925198351489
6733,4.46382285066516
26576,3.98070849533544
58477,5.98082039070797
6734,6.45605430228311
27286,5.07213707919812
8406,2.03078665412191
402055,4.45504853310063
10250,5.43800576368916
23524,6.96305450908185
222183,1.32585346320763
84530,-5.71235375057834
100170229,0.524846194807355
51593,6.4100646890217
63826,2.05410046526489
140809,5.36888029129591
6736,-6.64385618977472
26039,3.586557888742
51188,4.97611829064708
6760,4.50971778744545
6742,7.97698786227246
23635,2.49188636208729
23648,5.34295741436177
170463,5.48422357314773
6741,7.03167664636839
284297,2.30771293725474
6744,5.99585468363445
54434,3.54650162825032
85464,3.0374882247547
54961,4.61499434261376
8636,6.5201233198497
8082,2.11471843736918
23145,-2.92080150645167
6745,4.56638156788451
6746,8.43981350136788
6747,5.88871838271879
6748,10.2430510037625
6749,6.99081295679728
10534,5.65873909549596
6751,2.89715390707039
6752,-2.55224395647187
6753,-2.88061340939512
6754,-6.64385618977472
6755,-4.59151006368744
6750,-1.24000364562112
29101,6.8814078120286
6756,-6.64385618977472
117178,3.54960914100545
6757,-6.64385618977472
10214,-6.64385618977472
6759,-6.64385618977472
6758,-6.64385618977472
280657,-6.64385618977472
280658,-6.64385618977472
280659,-6.64385618977472
6767,6.90175293265421
6768,8.46788535581892
9705,-1.63396833606435
400410,3.00920334937048
6482,2.12004195936643
6483,3.683063167764
6487,1.8311965269028
6484,2.6379679944497
8869,3.00398745469324
10402,-0.0580530413130206
6764,5.38661918680919
6480,5.49014177638923
84620,-3.16622743279047
55808,6.37252051179738
10610,-0.462918225744015
256435,-0.575715163771742
27090,4.08834912282041
81849,1.24940266900066
30815,3.91006062078841
54879,2.17798340491329
93653,0.890573031750302
93654,-6.64385618977472
93655,-6.64385618977472
338069,-3.97804810916656
7982,4.69777436429796
6489,-1.66919045867614
8128,-3.42703316106627
51046,-6.64385618977472
7903,0.492512984251015
29906,-3.94913541325385
338596,-2.37007005953075
23166,4.37798320713092
55576,-3.39359527152697
342667,-3.05271093087925
246329,1.67540189220478
6769,-2.82431724320614
10274,3.33859616109653
10735,5.3326872001515
54441,2.88388616963198
442582,3.39141637196177
442578,3.7275814288049
64940,2.69433297683786
10734,-0.378594777655181
10254,3.52565864415664
57559,5.20765236491523
10617,5.0967220430871
8027,3.91102064055369
26228,-0.885956380266333
55620,6.62107389321504
10809,7.87373941446263
90627,3.19229565873161
83930,5.25360357057849
10948,5.90769829419006
134429,3.63796950632467
80765,4.24025508400324
147323,-6.64385618977472
56910,6.6041151454866
9754,0.105716657090516
6770,-2.90000484585968
6772,5.5068191785375
6773,5.03663419447369
6774,5.73796922456534
6775,0.877014438085275
6776,4.53725640095621
6777,5.18639301507441
6778,7.04228525655021
6779,-6.64385618977472
6780,6.75994200387269
27067,3.97210699666718
8987,4.1282938572529
6781,1.10678010826268
8614,1.57202086744097
26872,4.97120489543125
261729,3.90881436153275
55240,4.2166758054543
79689,-0.917507103834539
246744,-6.64385618977472
6491,2.40103380236666
6786,4.06860285716376
57620,3.69217439540029
10963,7.02158527180489
6793,3.65404143222882
114790,4.46910893906753
6794,5.08474478544677
8576,4.78278311154407
9263,3.46947554675923
9262,3.32577710420062
8859,4.07861632726513
8428,6.15889101551955
10494,6.61063313835551
56164,1.30704906322176
202374,0.748320393981518
55351,-1.97448812194602
282974,2.85339831673774
65975,1.4502430318866
140901,4.30203683766431
27148,4.06925509092099
23012,5.22560274311283
11329,5.75744576927016
27347,5.5310341325999
6788,3.31749795496444
83931,5.16500330872667
6789,3.91957406611537
7955,-3.73406649083552
3925,6.91728698414151
11075,1.57648715297154
50861,3.28489144236593
81551,-2.36984347758861
9399,4.2200985879722
30968,7.09501267243162
161003,-3.09113145947828
2040,5.66047845467054
286749,-6.64385618977472
11037,1.34904994444109
85439,1.31221981930794
219736,1.60580403679929
56977,-1.79093443050666
201254,6.7019962090109
64220,4.09500862992997
346673,-6.64385618977472
92335,4.12184198258624
55437,3.52629582717013
11171,7.36987388700266
55342,5.02858067977789
161497,-1.68930194100163
29966,3.2205250496749
29888,5.99924877603952
6801,3.58124658171743
412,3.0300679915441
3703,6.58807010177225
201595,7.72494900163937
10273,6.18158020779804
8677,5.66528707745539
8676,-0.614705368122381
23673,4.28724900302112
8675,5.91302283330918
55014,3.21829310678164
53407,4.96032249646797
415117,3.59629874082187
6804,3.61209625130612
112755,-1.34496593249343
2054,2.64397349457067
6809,5.75752824119448
6810,5.87633039061914
6811,4.75222086485919
10228,3.88911061355937
8417,3.93222228496743
9482,4.421327033505
6812,3.90747878673029
6813,6.53065382297316
6814,4.67666473558829
252983,0.249166390495776
9515,-5.49006269657805
134957,2.81797162140191
29091,4.79180037461177
55359,1.71135666349965
51657,6.3650582769722
6815,2.24468683851716
10923,5.93108949406246
8803,4.76256725083336
8802,7.10448517259386
8801,5.5249160514834
56670,-1.99750448082218
64426,4.52275048066097
51684,3.03737512198605
283507,1.3807969885272
441394,-3.60394975803165
10910,5.49945030019065
23213,6.15584442308067
55959,6.09831245825847
6817,4.07648142254371
6799,0.434331563276543
6818,5.04734805883904
27284,4.22720582591465
6819,1.90322446188445
442038,-4.04237756664307
27233,-0.462843607702783
6783,1.30539360447226
6822,-2.90462833524861
6820,5.81562478806224
25830,-0.0280065157869832
391365,-6.64385618977472
285362,4.85948301083671
25870,7.66629419283023
391257,-4.43506281993333
474338,3.63651621104732
7341,6.85959049726842
6613,8.01894121432852
6612,6.15488481214361
387082,-3.58159001556471
23353,5.81093722656497
25777,5.6810052675446
256979,-2.77637759995706
140732,-6.64385618977472
6821,4.46292996220571
11198,6.09521317186867
8464,3.43859046056457
6827,6.68061820129507
6829,6.41494962729172
6830,5.5813299400336
9913,4.44366404411732
6832,3.82216319422468
6834,5.74200648236096
6835,5.0931806557188
6836,7.17729359051819
6838,5.51081627658912
64420,4.21008162447285
56241,-0.481517672056815
203328,3.02846466878963
55061,-1.71966486861953
26032,-2.60625341187795
6839,3.31377007255915
79723,2.3232262984965
51111,4.49545476130825
84787,4.060649414553
440423,2.96018039396569
23512,4.32481008978397
9900,1.06179419230314
9899,-2.00353216196933
22987,0.47631973089957
79987,1.14074000031874
6840,4.42241352087457
258010,4.49070843867186
136306,-6.64385618977472
55530,-3.61978819930593
23075,3.63891795470805
94056,4.76639084733988
55638,5.06797989630741
100130958,2.78334255952156
93426,-5.16732273580146
256126,-0.510939533273897
342898,-6.64385618977472
6847,-6.64385618977472
221711,-6.64385618977472
10388,-2.00734650883776
50511,-6.64385618977472
85360,2.74195877501774
84144,1.28475612198468
25949,5.93116218252109
6850,6.42643127405318
8189,6.05349504368208
6853,0.463010372268261
6854,-3.73877355967393
8224,-2.7069515288542
10492,6.04106420807232
81493,0.659119859226897
23345,3.13570409841535
23224,5.67651204465827
8831,2.39678934915436
9145,1.53710627071351
9144,7.91501240747781
9143,-0.00499076693895417
23546,-0.277964393991265
8867,1.80435267384165
55333,3.59051715653983
8871,3.65845174692813
23336,1.68618162811022
79933,-5.6836889237327
171024,3.65508460682121
11346,4.97941087076435
132204,-0.81238323460099
11276,3.74981952924117
6856,7.00986248426787
284612,-1.31130207359944
6855,1.35547815995648
767557,0.0398132978467915
90196,4.46069515082374
341359,-6.64385618977472
23208,2.12986050044087
91683,-4.92623038556311
57586,3.6458087044353
401135,-6.64385618977472
255928,-5.58964221198294
83849,-0.132514024793419
83851,-6.64385618977472
51760,1.60137082608589
6857,2.12016030469155
127833,-3.32930452228569
84258,-3.22178238609511
6860,-3.88183832436707
6861,-2.37162302617847
148281,-5.46207980920085
9066,5.25015620601887
90019,0.812916297852462
143425,-5.53655916988436
84958,3.18690467361144
54843,5.04413999151831
94120,1.25540858476867
94121,3.57503250640314
94122,1.13705610311075
84447,5.71345532904691
134864,-6.64385618977472
9287,-6.64385618977472
9038,-6.64385618977472
319100,-6.64385618977472
83551,-6.64385618977472
134860,-6.64385618977472
10454,4.05833567383996
23118,4.68709821383245
257397,3.20746083268986
6863,2.15322634979374
6866,1.20084705525139
255061,-3.22608127813672
6867,5.14136661235716
10579,5.19876475615917
10460,5.25982547194978
51204,4.72876911520649
6869,-2.92818982645361
6865,0.285770379020882
6870,-6.64385618977472
4070,3.20217485911506
117143,3.58619148922201
6871,3.61875958083732
93624,3.94498772058891
10474,6.02469914293488
6881,7.02565455838084
6882,4.58359053440385
6883,5.2667962699803
6884,4.33981291040934
8148,7.7633883950414
9015,2.30470783994011
9014,2.91152824559572
9013,4.44128183950772
79101,6.44238178098684
138474,-0.619112452492002
6872,4.2202387068624
6873,3.49791526662637
83860,1.83804055952739
6875,1.14655053521011
6874,4.00064653640486
27097,3.7669879918504
6877,1.09322833557729
10629,3.84673518792279
6878,5.77727280170348
54457,-4.01914180462693
6879,6.985232206335
129685,3.34472784750496
51616,3.58280456118769
6880,6.80543883154415
117289,1.54141029084753
8407,9.52838934679605
29114,-2.37657226857983
6876,9.17214603315184
6886,-0.118763617551463
6887,-2.5591586136218
6888,7.90582221099135
85461,3.80893051753858
26115,2.17822155701479
10010,4.74907201302338
57551,2.7897065361459
9344,4.55985832913837
51347,4.55150281002225
6890,5.54209276890631
6891,4.65931115392544
55080,6.38049561370124
6892,6.46333421500178
202018,3.12596554385675
6894,3.65394157745876
6895,5.14770332451006
23435,6.03047041084932
441864,-6.64385618977472
445347,-2.81665093250445
80222,4.53917676375047
123283,2.44358865794639
6897,6.22968390918133
80835,-2.75415620514157
80834,-6.64385618977472
83756,-1.4972894060292
50839,-1.47366419119101
50838,-4.03331295130038
50840,0.0387772259816241
50833,-6.64385618977472
259294,-2.5973214913841
50834,-3.76943204019337
259295,0.512156121260061
259293,-6.64385618977472
259290,-1.6452527636735
5726,0.176911662896087
259285,-6.64385618977472
50831,-4.31047418040306
259286,-4.13193136491122
259287,-6.64385618977472
353164,-4.09205159869864
259289,-4.21281949078345
259292,-6.64385618977472
50832,-0.0889967515526091
259296,-6.64385618977472
54429,0.590676965143185
338398,-6.64385618977472
50837,-6.64385618977472
50836,-6.64385618977472
50835,-6.64385618977472
55617,3.55206483890888
83940,5.42211242197886
9797,4.49544665394807
128387,2.69650302873634
6898,-5.3547269429419
8887,6.21177443193461
30851,7.09718662877876
6901,5.17733786829853
83874,3.78890483744497
26000,5.08652747163176
374403,2.47309669651053
23232,2.22652636338774
54662,3.93256651571924
57533,5.59835991737078
64786,3.85969094943585
125058,4.31413751206174
79735,4.95960587944166
55296,2.38200986459835
23216,4.69178396326453
128637,4.8251901745122
161514,-6.64385618977472
25771,4.38336793264512
55633,2.8881171604901
55773,4.21160400322019
57465,1.42831927896958
4943,3.0606951796605
353149,-6.64385618977472
254272,-6.64385618977472
26083,-4.38066708562067
23102,4.67287380349115
55357,3.927850408796
414059,3.32946790033826
414060,-0.749975176846051
654341,0.895659125335913
729877,0.690108131027721
440452,-6.64385618977472
729873,4.1968481192654
9882,5.22259485521884
9779,4.12419202397352
51256,4.84546839034908
54885,2.40974404510344
11138,2.90981246271588
23061,6.31924073507549
23158,2.43574103100536
6902,7.8740860239175
1155,6.18844122893043
55171,2.45702803062627
6903,4.42449192018133
6904,5.493743129487
219899,2.17975279133144
6905,3.79631104475776
93627,3.70513930045179
29110,4.09589536173077
9755,1.93112748277821
79718,4.71373678452114
6907,3.05702404296292
90665,-6.64385618977472
26608,5.305423792611
10607,5.11740807902702
9519,4.6697855278996
387332,-6.64385618977472
6908,3.56258748149594
10716,-6.64385618977472
84897,3.86841687854215
9238,6.66004502193526
347853,2.00397658904606
6913,-1.04628890883693
9096,-2.61673960150447
9095,1.02538191539994
6899,-1.31746366072292
57057,-6.64385618977472
30009,-2.03906931751711
50945,-6.64385618977472
6909,2.41823150359479
6926,4.25391901348406
9496,-2.48892173896685
6910,-0.273587537990893
6911,0.623329970437251
6915,0.675323799637358
6916,5.35449410791235
123036,3.75068316952172
146771,-6.64385618977472
8557,0.660034735161045
6917,5.50322225713397
6919,1.898015870905
6920,4.97230410153548
9338,5.46205477142275
140597,-0.0889965556573374
85012,4.17380706463302
79921,6.51934225171026
340543,-1.37112587159359
158931,-0.516598988440538
56849,1.64771135084033
90843,6.56476416712502
170082,0.346516356324282
6921,6.6835113530881
6923,8.28588153638114
51224,-5.44334230980272
162699,-6.64385618977472
6924,4.08605162079262
256536,-4.62424294482928
10915,4.75164417442251
6938,5.11709745053642
6939,-1.76200348351777
6941,2.94091855593273
6942,4.66418382725258
6943,4.37054046891434
150921,-6.64385618977472
22980,6.47887786608597
6929,5.83859681796207
6925,3.09238425077695
83439,2.32601326566057
6934,3.36719989875317
6932,5.49139653822438
10732,3.62448443155758
126637,-3.53805093708141
7062,-1.04001605577992
84260,3.88912525605341
10312,5.9846086100879
8115,0.938454072656324
9623,-4.36181386586756
27004,-2.79334923687082
6947,7.40554221835159
6948,3.86403908131936
6949,5.38698511580328
401285,-3.28164496485004
140290,-1.93568160266394
6953,-2.36624743493571
55346,2.01194630070087
255394,1.58126345085214
6954,-4.08970773760221
6950,6.85362541036859
6988,4.62797316029941
202500,-4.8466308841293
6991,1.7804768283669
200132,-1.44519212326075
255758,2.97425877729884
343521,-2.4559721979791
79600,4.84328701212998
79867,3.22328331894371
26123,5.01355932204023
6997,5.81364183660217
6998,2.22853966339473
6996,3.84612321553542
157739,-3.77155078452066
6999,0.420014367841212
55775,3.49881035941205
51567,5.8625818901353
126668,-1.31323470083503
91646,-5.64585236738548
56165,-3.78403470100886
81550,4.17384658109869
163589,0.170199295426847
221400,-0.912039415971338
23424,3.6693033639746
122402,-4.48263060779454
732253,-6.64385618977472
11022,2.33011884040484
7003,4.12541044872776
8463,5.15007851744323
7005,4.53134202646532
7004,4.0550948083864
25851,3.49273898989706
9895,2.8783425802446
253017,-6.64385618977472
9524,7.23836892819369
7007,-3.85329401963207
6975,-6.64385618977472
7006,1.74083169904587
127670,-5.26250184737776
7008,2.80712634519565
83659,-6.64385618977472
27285,-4.71720045668256
64518,-2.98705684540638
150483,-4.39226676761161
146279,-2.58881405009932
7010,1.26442114820919
9894,4.84065407776172
23371,4.62753346852282
7011,4.0810545478487
374739,-6.64385618977472
7012,1.30882655109389
7013,3.74934921010863
54386,5.27413917699564
7014,4.41330243111977
7015,-0.290080696438259
54997,7.99123389171315
7016,4.59502464673867
10420,1.35979972368363
26136,6.66793269090373
80312,-1.94738926886247
54790,2.14864493397005
200424,2.99141964365032
83639,-6.64385618977472
54881,4.03128393874894
56159,-3.55230123745368
56158,-3.38636370996846
56157,-6.64385618977472
56156,-6.64385618977472
56155,-4.56781185536904
56154,-6.18474924650284
400629,-2.84020743844199
113419,5.68190757496933
51368,6.53320874513928
1527,-6.64385618977472
55852,4.43619425729043
374618,1.6220682866005
260341,-6.64385618977472
7019,4.86601265339369
7020,1.41254956534219
7021,-6.64385618977472
7022,-1.77159229858023
83741,-6.64385618977472
339488,-1.07726535191681
7023,4.55133844651344
51106,4.33850991635939
64216,4.44590103330576
29842,4.25277528902541
7024,5.00220560821258
7027,6.05798150688259
7029,4.47335899426136
51270,-6.64385618977472
7030,4.77319039465982
7942,4.0376573533756
22797,-1.20236168771366
7031,7.39866797830985
7032,-0.982572870442114
7033,11.0555558349224
10342,6.6240229084051
24144,5.26019379329497
7980,2.11504304230233
7035,3.90789175765905
29844,4.85831747716344
7036,1.357886353293
7037,6.03068496032726
7018,-2.37473483546275
23483,4.08586609916898
7039,3.75169876754518
7041,4.85848796577206
7040,4.52209173765801
7042,2.5365501853366
7043,1.83426571527929
7045,11.0660832388657
7046,3.44597045680142
7048,5.87994501530703
7049,2.18698144405214
9392,3.88033967008558
7050,6.78219947398185
90316,-6.64385618977472
90655,-6.64385618977472
60436,4.32287832832727
7051,-0.800972864526868
7052,6.3427491761224
7053,0.527103517176903
7047,-6.64385618977472
9333,-6.64385618977472
343641,-3.34983137737101
116179,-5.18696422423531
10618,7.14077914827064
96764,4.13280634577508
7038,2.51957797473302
51497,6.23846049126149
63892,4.26518910186642
56906,2.28238816492246
57215,4.41483410898393
55145,2.89011239917154
83591,0.77035280883781
90326,3.92124006657452
51078,6.17500437640013
168451,3.47321353959591
152815,3.21241127063879
80764,4.81816033022589
199745,2.73631756281148
79725,1.16902598389635
7056,3.54905347006441
7057,5.85848457770068
7058,4.11417042041546
7059,3.705013002121
7060,1.09384966893065
51298,-6.64385618977472
117145,3.37109451918968
284486,-2.92585965803004
387357,-1.79408050653543
54974,5.11829027716492
79896,2.75718052198195
55258,5.58041262736075
9984,3.64394148300058
57187,5.8127212758904
84321,5.54662083590059
10189,7.02744013934071
8563,4.16900693288401
79228,5.32102694511693
80145,6.41566109376637
7064,5.16791288324669
7066,-2.87751489976819
9967,5.68417488140034
7067,6.0205550852034
7068,-1.55700221355383
7069,-1.24412958359015
374500,3.1638275635825
55901,2.47269244255606
79875,2.12272965722555
221981,-0.893831458536438
80731,-4.33104384744872
79178,3.87473095954424
55623,4.42406904335667
80745,3.27146495229828
25917,4.26817155314212
7070,6.43046430323414
29087,5.97905266549683
7054,-0.985926255091336
7072,5.23584409133056
9220,4.1279309539399
7073,4.89820318437815
7074,-0.536889099264789
26230,1.11934508195296
148022,3.91669022954194
353376,1.57294432160203
7075,2.9332208883025
497189,-1.14131369145736
92610,2.50681976129648
200765,2.51989317029859
166815,3.42806713885174
220359,-1.09286451071754
201798,-0.28643953749104
84948,2.88431135093573
81789,2.24609900593624
91151,0.880335961589186
201633,1.60826414593857
91937,-2.48715627157471
8914,4.04555468861525
26519,6.21176885723714
26517,6.11372540141197
51025,6.17414934604095
10440,5.27156127418745
10245,6.39650314846939
29928,3.71819101689627
10469,5.32550612166447
92609,5.21763309215083
1678,4.24453611204985
26521,6.62960014522349
26520,5.73927894805058
7076,9.44811218526324
7077,7.02346157730837
7078,5.32802856842868
7079,1.20976788653646
64129,6.92727150416921
27283,3.86001910769663
26277,4.98158833159144
25976,2.86679942183482
54962,3.19802229179314
261726,4.55093618229022
114609,3.19900401746628
93643,4.37281784915619
7082,4.5915317800322
9414,6.14540450809801
27134,5.41248092039194
7083,5.39420174772773
7084,4.2646193976067
8277,-6.64385618977472
84076,-4.70266796381721
7086,8.19990446849921
116238,4.41348067008501
7088,4.63258040058004
7089,6.56550254874199
7090,4.62710189913275
7091,2.28646406384522
79816,-0.997009237537264
9874,4.4602977008161
11011,3.4495180354566
7092,-3.00066721306114
7093,-1.12678722976557
7094,6.04654048449996
83660,2.63431954967196
81793,-0.118301291690579
7096,0.0779647677836792
7097,1.55563238928895
7098,1.67136186426634
7099,3.46910416235305
7100,0.473873838133736
10333,-0.913262836155861
51284,-0.395609013470126
51311,-1.29166617858909
54106,-0.591609472064713
100038246,-2.43449304250163
3195,1.15807556815503
3196,-4.89245546026016
30012,-3.90578156332994
83941,4.19381517893794
83877,4.14469302344691
80213,5.99649479540808
116441,0.693954485147972
116211,-1.01999173711021
4071,7.01408238514699
79853,0.573780875520366
7104,1.12853730759356
9032,4.73584479725582
53346,0.731574756128042
53345,-2.79237797748582
7108,4.70982852133894
51768,4.83281732863428
81501,-2.49023717135753
10548,5.58137578037399
9375,7.55601844588306
56889,6.83598842799545
9777,6.10383634807762
64114,7.34803044128081
51643,6.02954842461681
7009,9.21186796181292
117531,-5.26670632912509
117532,-1.52646805980933
342125,-3.29792285905527
147798,6.76667223208828
79838,5.06318305058512
11322,5.88867176216099
79905,2.80438719505304
147138,2.95316511008121
23023,3.47481189221117
9911,-0.154822170248748
57458,1.00483202170469
54499,5.07906752763534
127391,-3.71177073344863
55002,4.70254786465302
255104,4.50391383212876
145942,-6.64385618977472
55374,4.37224119909886
79613,2.36581211182659
286102,-0.483755457474825
10972,6.89794269263586
11018,5.0844007036436
10959,8.082213182942
23423,7.53921036090481
222068,7.0748435458793
50999,4.73837905270308
146456,2.45777428663216
100302736,2.28369914895533
51014,5.66854295035756
283578,2.7626730742541
54732,8.48916275704719
8577,-0.268833081631772
23671,-4.16522486590937
55273,0.441747492593636
84336,5.61788149334921
284114,3.47902647013905
54868,3.23924058574468
284186,-2.50595100114922
113277,1.78534746394202
54664,4.73124711047613
79022,7.42582845070484
84314,2.35048800317448
66000,-1.25858130317852
79073,6.2533070271774
375346,2.30369051194114
55831,5.87239881116479
283953,-6.64385618977472
11070,5.23956389215152
89894,2.92034156066254
84216,2.16171016181763
338773,3.77634015918477
8834,5.11412219648454
83862,5.29297427756804
144404,2.30651604888253
80757,-0.504963653875336
114908,7.35948671653847
128218,4.82423466126523
84233,4.70879298072338
55863,5.07780241358055
55654,5.34319259215844
85013,4.96253359589021
92305,5.42447681787259
222865,-0.963544968450105
23505,5.79435024154249
54972,5.0007055021108
114795,-3.23431438244671
92293,-2.37178601165064
121256,-4.03909771297697
124842,-4.76994668631959
83935,1.69193492205565
80194,5.6234373188705
65084,2.97860865461892
219902,2.04010351085326
51524,4.81343723175765
135932,4.06167360463353
55281,3.74474619126404
85014,7.81909812807787
55260,2.63103308867403
55314,3.92034359364478
284339,1.99601883123067
257062,-6.64385618977472
10430,7.49522673048657
79713,2.99430703147075
28978,5.17031163591481
81853,5.79136176282839
51522,7.18363339853946
645843,-6.64385618977472
129303,4.39638329482443
284417,4.78708743901131
441027,4.1632066395087
256472,-2.43980815364811
441151,-0.0204983871675999
201799,1.90932936938967
132332,-3.28359307044949
80008,-0.2646945243548
25907,3.78910431392082
57146,4.73370519409404
54958,3.55870349989107
54929,5.36425832649096
153396,3.58573878902845
81615,-0.0495279028247212
84187,5.51020924552539
55858,6.23155419308454
153339,4.68677603488871
56900,4.87455692348419
64418,4.79836463933195
92691,-1.72849966184679
124491,3.80058517623672
100113407,-0.0718370520815328
134285,4.31262717612185
340061,5.39847035325195
134288,-4.12741449120376
84286,4.73116730462327
55365,8.70557657534237
28959,8.86555037394691
80775,4.68142899079756
130733,1.71174944986878
374395,5.80384133890388
388021,-4.02165491823851
200728,1.69129977448869
79847,2.66699873868075
57583,4.39384697793422
130827,1.8362701684347
92703,5.45422152316029
202915,5.113334827554
25829,5.59107419332726
55751,4.02802322393356
84548,4.00035677471342
79134,4.9533016480236
25880,3.50029041851927
8269,3.58439595001288
255919,3.16512652470129
387522,-6.64385618977472
387521,5.10605947705185
129787,4.4448907504091
147744,-3.32084583114095
84222,0.454394435907846
201931,3.16942847179123
23306,2.7645163615794
100131211,0.98811649441601
392636,2.24114888617464
256130,-6.64385618977472
130612,2.14841603437674
147007,4.74259109377083
55266,3.66867507417712
114801,3.25249463441926
399474,1.20338226052552
645369,-0.398940813561187
199953,3.42938792149769
338949,-6.64385618977472
94107,5.01536739638614
79652,3.7513750675917
374882,6.50097905099285
55248,2.80209616856566
131920,-6.64385618977472
29100,6.87301614290571
84928,4.26820667819668
159371,1.88523066042061
255349,3.75936350194656
389177,-6.64385618977472
155006,-1.96225298232908
54867,6.26889144322655
401498,-3.7488637265502
51259,4.62780588299024
221468,-1.62383137210294
219854,3.38034930057422
124446,7.18232643248376
388335,-0.294716860792722
84065,5.31089685628186
79064,4.74928977991955
338661,-6.64385618977472
730130,-5.28325294739796
161145,2.60603817321735
80723,-0.155930653870847
79583,2.61644046433422
642987,-1.428110715406
387890,-1.85152428469758
84866,1.73958367225528
219623,-0.352825890753771
57393,-1.71374438814553
23670,6.32674235363725
55754,5.42942717494808
161291,4.56607582056375
644444,-6.64385618977472
203562,-6.64385618977472
55161,4.58923855299613
59353,0.0765225910617445
140738,0.671041420926848
79041,0.093779191575513
55151,3.92775575842126
55254,3.92966757499808
55116,3.94873365665301
55287,-1.23625586327728
90407,4.41621102405541
440026,4.08354840581111
131616,3.84729279691716
79188,5.42705203410736
93109,4.27268272425031
55076,2.02619573881184
120224,5.59131792989838
83604,3.20883702494005
55706,3.74788773804838
81671,6.77167487182291
23585,6.16916243635941
757,4.60717029788554
55092,4.7933447455045
339456,1.10566721701249
79639,4.17069265541478
113452,8.00781281821919
55529,2.88054118554843
90809,5.14580723825166
148534,2.78239779542263
55219,3.96516499091257
25789,-0.00484667416779688
9528,8.1435670197002
10329,4.96587203335065
85025,4.87082984006789
199964,0.845781995594823
80021,4.79150142643856
9725,6.77905978012136
55362,4.36696294471927
57156,1.72703978059781
169200,1.12924701082127
157378,2.42189967307881
51669,7.80341784423082
91147,1.31371270992739
137695,4.39342478609243
51249,4.91299383755148
54968,4.43450396001448
137835,3.30244459376711
643236,-2.80390063149114
157753,-3.21687389600629
84283,2.63413508846782
283232,3.61004129722367
388730,1.3399425500673
388595,-0.448104626746174
283673,-3.41137183952643
